time,pupil,NE
4.162432625,1.00341415722313,0.0851667291713543
4.1957315,1.00301915585949,0.080865803544621
4.229030375,1.001794833486,0.0747547325699047
4.26232925,0.999371336587463,0.0801792963427915
4.295628125,0.996468223045133,0.0740015999842613
4.328927,0.993372295475499,0.0736363203797343
4.362225875,0.990912353358791,0.0839987330600164
4.39552475,0.988696510808385,0.0813909076536951
4.42882369,0.986539884523006,0.0857815822364402
4.462122565,0.983461355425647,0.0783709968494588
4.4954215,0.979757890760827,0.0819049353093538
4.528720375,0.975093869058742,0.0624991643887387
4.56201925,0.970092885771491,0.0814473821095115
4.59531819,0.964763478471653,0.0863359979401475
4.628617065,0.958749040000723,0.0780008010341571
4.661916,0.9509203317467,0.0861786320180913
4.69521494,0.941741869740492,0.0898417452469899
4.728513815,0.930269264177234,0.0848275662640099
4.76181275,0.918119308648911,0.0954458785332023
4.79511169,0.90619163205972,0.0849634033081665
4.828410625,0.895920694092077,0.0841375825102127
4.861709565,0.88863201123963,0.0868807251347519
4.89500844,0.883516742871865,0.0794819326778961
4.928307375,0.882026000356828,0.0776789978573734
4.961606315,0.883660864961546,0.0785013402745428
4.99490525,0.887128894260938,0.0760036890930381
5.02820425,0.892801609931447,0.0831653371971287
5.06150319,0.898285661958377,0.0704724198211875
5.094802125,0.903049861038987,0.0722914668567276
5.128101065,0.905455300505584,0.0691650664670009
5.1614,0.906206113031795,0.0875558832222421
5.194699,0.906658267238753,0.0914424383857581
5.22799794,0.908475982628552,0.0942435475126748
5.26129694,0.913849528271044,0.0962392174098969
5.294595875,0.921462486859291,0.0968488997121755
5.327894875,0.932065146811796,0.0977877040400136
5.361193815,0.942311061837106,0.0975174125358493
5.394492815,0.95174161334258,0.0993621667455724
5.42779175,0.958590884941622,0.0924736492644179
5.46109075,0.963817589197724,0.10422727528238
5.49438975,0.968378885567139,0.0964431491951952
5.52768875,0.973007355401081,0.0967072486481408
5.56098775,0.978412524938716,0.102102670932087
5.59428669,0.984261765162436,0.0928774174423116
5.62758569,0.990563161504283,0.0942466650650833
5.66088469,0.996713875228157,0.0835998219502437
5.69418369,1.00263374483225,0.073192030018439
5.72748275,1.00787529155614,0.0750487902434178
5.76078175,1.01210261126776,0.0832772758156013
5.79408075,1.01562690150486,0.0790333705906378
5.82737975,1.01807643818166,0.0811990278149901
5.86067875,1.02064443266599,0.0749786206554876
5.893977815,1.0235612143794,0.0820850579859344
5.927276815,1.02773956608811,0.0806094258571561
5.960575815,1.03227927682837,0.0724619250816722
5.993874875,1.03650167602492,0.072746736884062
6.027173875,1.03863249330408,0.0720757553686738
6.06047294,1.03775365216119,0.066025387726083
6.09377194,1.03495760053262,0.0720184871765639
6.127071,1.02978351688599,0.0743218670707532
6.160370065,1.02447386923046,0.0737915496115524
6.193669065,1.01917799846031,0.0740507667252617
6.226968125,1.01423066026339,0.0735243694648754
6.26026719,1.00864153251743,0.0647142237877837
6.29356625,1.00250102875061,0.068281930110911
6.32686525,0.995211434588005,0.0627078199160265
6.360164375,0.988209743967379,0.06090558133658
6.393463375,0.981760597424944,0.0660396371025085
6.42676244,0.977271836699825,0.0591239010170855
6.4600615,0.974243263200044,0.0565371942976365
6.493360625,0.972021537017667,0.0615923382602882
6.52665969,0.970270574069811,0.0645113050181956
6.55995875,0.968501179945749,0.0636192153540589
6.593257815,0.966844723591214,0.054131495692736
6.62655694,0.965790869366427,0.0616692635937184
6.659856,0.965415804035059,0.0556620528067402
6.693155065,0.965399080009787,0.0605903728096392
6.72645419,0.96547942820935,0.0671964592417181
6.75975325,0.96526434553575,0.0623463082066566
6.793052375,0.96497507708914,0.0730585357014452
6.82635144,0.965075569303436,0.0740540879708481
6.859650565,0.966178999359945,0.069506165872986
6.89294969,0.967910997225163,0.0700900964158611
6.92624875,0.970242505703292,0.0694850234275009
6.959547875,0.971859388895947,0.0676541221633613
6.992847,0.972902729233862,0.0743011916562041
7.026146125,0.972856674756427,0.069365809757805
7.05944519,0.973251108091979,0.0710948028071988
7.092744375,0.974148512481705,0.0763457190058921
7.12604344,0.976543470648692,0.0758896950627385
7.159342625,0.978826388612974,0.0692758231928372
7.19264175,0.98058663680282,0.0707841649675804
7.225940875,0.979722565071955,0.0715317362995283
7.25924,0.977054307941196,0.0714221673776732
7.292539125,0.973581657885689,0.0914470962393994
7.32583825,0.971121210913442,0.0885642121019267
7.359137375,0.971708326589778,0.0891881468799612
7.392436565,0.974564186283118,0.0950152990736325
7.42573569,0.980954976477214,0.0885567439876178
7.459034875,0.987824644186864,0.0860096520587407
7.492334,0.994790966124411,0.086382558297069
7.52563319,1.00071769040601,0.0935626516673986
7.558932315,1.00675564806549,0.100636810067078
7.5922315,1.01319717315857,0.0960444786878498
7.625530625,1.02177481801323,0.0843064762915696
7.658829815,1.03192103992667,0.0852212847632861
7.692129,1.04291720973658,0.0837912219072381
7.72542819,1.05360659000879,0.0833709175945911
7.758727375,1.0621455010694,0.0813304445732773
7.7920265,1.06889043068158,0.0898189581065118
7.82532569,1.07202045337954,0.0820952873632448
7.858624875,1.07356537822664,0.0800334791870869
7.891924065,1.07410575039585,0.080920137310774
7.92522325,1.07414950348958,0.0800431179695493
7.95852244,1.0743339432956,0.072630185749048
7.99182169,1.07472487602215,0.0846373899349359
8.025120875,1.07597284320711,0.091386830430858
8.058420065,1.07932187983603,0.080881124572636
8.09171925,1.08459460097002,0.0722836984719196
8.12501844,1.09458139539623,0.0841693800969401
8.15831769,1.10605367037396,0.06968889349503
8.191616875,1.11778616206434,0.0871820368891418
8.224916125,1.12472851165618,0.081917146292188
8.258215315,1.1258223080953,0.0748800078115689
8.291514565,1.12307289248552,0.0800462536148697
8.32481375,1.1186356444357,0.0955398569917036
8.358113,1.12138655291866,0.0928831466688992
8.39141225,1.13040498104919,0.0993537772986479
8.42471144,1.15322855232435,0.0956993386064815
8.45801069,1.17800757550317,0.0912958586847351
8.49130994,1.20265327343741,0.0829526740089138
8.524609125,1.21615346442688,0.0883651811709723
8.557908375,1.22086433270662,0.0817557599640014
8.591207625,1.21959523987482,0.0865795195515523
8.624506875,1.21563718549437,0.0869871404025993
8.657806125,1.21555249510562,0.0854445780054217
8.691105375,1.21858920727265,0.0963890602550734
8.72440469,1.22677042888223,0.0799370734054809
8.75770394,1.23721386722149,0.0888970194033076
8.79100319,1.24998417778067,0.101520686707379
8.82430244,1.27019151987113,0.0995744191409928
8.85760169,1.29704653165496,0.0863175433934968
8.890901,1.3284058663268,0.0897933008496146
8.92420025,1.36028915038231,0.0901194990379569
8.9574995,1.38250914278365,0.106190236737464
8.990798815,1.39640316686927,0.105653720746698
9.024098065,1.39327089515816,0.106929251180275
9.057397375,1.38917886534428,0.102301976902888
9.090696625,1.3858355172461,0.10753185332133
9.12399594,1.39647020715089,0.119309820167653
9.15729525,1.41413943535428,0.110987151362838
9.1905945,1.43614646700962,0.115535937108943
9.223893815,1.45246434681321,0.104836588656051
9.257193125,1.4594275694017,0.095436417504358
9.29049244,1.45917540847056,0.0970438412224692
9.32379175,1.45216844256372,0.0936225815510788
9.357091,1.44838205015393,0.104434698433372
9.390390375,1.44740976453512,0.10306235573294
9.42368969,1.45221760756847,0.104438131315248
9.456989,1.45529196968302,0.0970857320472745
9.490288315,1.45645779939992,0.0875390467080752
9.523587625,1.44998545373291,0.0873919681356522
9.55688694,1.44156885370284,0.0957718778030093
9.59018625,1.43206737041242,0.106658598396685
9.623485565,1.42664829775464,0.0987453407399794
9.65678494,1.42466296513124,0.0917572777663393
9.69008425,1.42528132900793,0.102867626386519
9.723383565,1.42668239835883,0.0928295280961647
9.75668294,1.42532907924378,0.0969507403313318
9.78998225,1.42151833110725,0.0904145563358445
9.823281625,1.41249211360969,0.107602626920121
9.856581,1.40315458654883,0.104552333943078
9.889880315,1.39404392556707,0.0952725895079319
9.92317969,1.39138689172435,0.0995857602743
9.956479065,1.39465288505853,0.103369469398661
9.989778375,1.40284199336905,0.0993453597905393
10.02307775,1.41646468246253,0.085722951728086
10.056377125,1.42816438441951,0.0918804845833029
10.0896765,1.43789075750362,0.0885071554096307
10.122975875,1.44025571034706,0.0920765032403951
10.15627525,1.44099559721832,0.0932621537696755
10.189574625,1.44071208261347,0.104329166430203
10.222874,1.44461982489424,0.102094360426847
10.256173375,1.45087257082669,0.100738266604226
10.28947275,1.4587892418465,0.102278558839054
10.322772125,1.46313333988091,0.0899387993082728
10.356071565,1.46228950280878,0.0975400024623175
10.38937094,1.45696338707016,0.0992624020760941
10.422670315,1.4462767718093,0.0916700115539383
10.45596969,1.43710045176983,0.0904938998658782
10.489269125,1.42945399282175,0.108789725304675
10.5225685,1.42757879421541,0.120615303406307
10.55586794,1.42647115793802,0.113369597737279
10.589167315,1.42574305859131,0.104899386345833
10.62246675,1.41965194480592,0.106816081904962
10.655766125,1.4091931598361,0.1089207481716
10.689065565,1.39494497280646,0.0977911176103544
10.722365,1.37780066251992,0.0986789079091884
10.75566444,1.36449721759413,0.0987891760945495
10.788963815,1.35504751402114,0.0960283029107024
10.82226325,1.36007966394121,0.0890658019326243
10.85556269,1.37168589908917,0.0954008090800922
10.888862125,1.38887864336422,0.0878672854593981
10.922161565,1.40445724906858,0.0795881651815254
10.955461,1.41293393570111,0.0778625403385462
10.98876044,1.41494586609698,0.0701596976916622
11.022059875,1.40859058058339,0.0744828182894703
11.055359315,1.40592628446286,0.0781748314240379
11.08865875,1.40686306657228,0.0806118501508884
11.12195819,1.41905963842959,0.0817409480313517
11.15525769,1.42911151437334,0.0809388142790348
11.188557125,1.43669061136854,0.0771449961758959
11.221856565,1.42421373644405,0.0644670094299797
11.255156065,1.40452177022292,0.0625133584748983
11.2884555,1.37856436362436,0.0667240792329648
11.321755,1.36246520412486,0.0556010034673456
11.35505444,1.35675920988179,0.0710227936752647
11.38835394,1.36060338188934,0.0685403079028668
11.421653375,1.36712192585191,0.065995979951539
11.454952875,1.36500686567568,0.0650677609281454
11.488252375,1.35470648522682,0.0703928114283627
11.521551815,1.33338110282722,0.0709662439021707
11.554851315,1.31700233075234,0.0647044317391651
11.588150815,1.30547619573368,0.0729605839771835
11.621450315,1.30856475543451,0.061263264477676
11.65474975,1.31116777748792,0.0663871227314853
11.68804925,1.31318282025761,0.0594445345491729
11.72134875,1.30463598570971,0.0640388815203464
11.75464825,1.29742789953944,0.0707547541075861
11.78794775,1.29166706730092,0.0654324269405157
11.821247315,1.30404364811531,0.0556560713414147
11.854546815,1.32142780517326,0.0489850627429423
11.887846315,1.34359563237906,0.0628701023950819
11.921145815,1.35259762470564,0.0867850877794756
11.954445315,1.35259221407949,0.100968453545263
11.987744875,1.34374267107327,0.112132808126862
12.021044375,1.33763698727282,0.110910246164706
12.054343875,1.34057459627295,0.11225368074077
12.08764344,1.35250836353729,0.106191464230361
12.12094294,1.36945507359495,0.117845554485124
12.1542425,1.37776400250873,0.101022672919398
12.187542,1.37737376967768,0.110790218628356
12.220841565,1.36113892685389,0.0928361678691536
12.254141125,1.34889181631016,0.107513250930298
12.287440625,1.34076231666303,0.0885230286714135
12.32074019,1.35355747667262,0.0844443421225157
12.35403975,1.36891783825263,0.09850848734916
12.387339315,1.38678798899835,0.0971951196203244
12.420638815,1.38668882921738,0.0728158733510169
12.453938375,1.37743822779261,0.0814512453581619
12.48723794,1.3588064903127,0.0880297363271804
12.5205375,1.34179985747296,0.0873684500318719
12.553837065,1.33192628435143,0.0869804822266179
12.587136625,1.32957256508149,0.0785938349715312
12.62043619,1.33459496867519,0.0642801155498319
12.653735815,1.33736641760237,0.0649745069031674
12.687035375,1.33760513060839,0.0670995294521894
12.72033494,1.3323126918537,0.0713249157769732
12.7536345,1.3276740629343,0.0692880343602368
12.786934125,1.32385649903699,0.0662928128058734
12.82023369,1.322900559227,0.0614493157917288
12.85353325,1.32076800293956,0.0616228270773014
12.886832875,1.31727615927903,0.0598026628274285
12.92013244,1.3098221401695,0.0525952782922682
12.953432065,1.30331256378227,0.0662954981996307
12.986731625,1.29796211240122,0.0665140750212379
13.02003125,1.29869047064721,0.0598891684434255
13.053330815,1.30011219455207,0.0650127154862234
13.08663044,1.30211918220778,0.0704539613953184
13.119930065,1.29882947363094,0.0648604374474759
13.15322969,1.29442028164727,0.067945370216646
13.186529315,1.28892813264412,0.0663501535155866
13.219828875,1.29161913845752,0.0721285623768136
13.2531285,1.30017273226756,0.0544452386123276
13.286428125,1.31514835114269,0.064086138113554
13.31972775,1.33263484481332,0.0720031777074573
13.353027375,1.34604707272113,0.0643032662181174
13.386327,1.35459888598663,0.0765407213690217
13.419626625,1.35337687516107,0.0656660144771957
13.45292625,1.35073578996014,0.0636707988473361
13.486225875,1.34689767883868,0.0790602568096594
13.519525565,1.34618025297884,0.0724434407867096
13.55282519,1.34607739054538,0.0720127337159398
13.586124815,1.34654197438344,0.0759981025902079
13.61942444,1.34477503253918,0.0724498669323285
13.652724125,1.34282960701044,0.0706706434416611
13.68602375,1.34079794601629,0.0726446345292352
13.71932344,1.34256593427647,0.0705972880346204
13.752623065,1.34565400267725,0.0726376189167134
13.78592275,1.35011904338086,0.0856501977711519
13.819222375,1.35084458999039,0.0772377561306333
13.852522065,1.34853821687132,0.0772904630754266
13.88582175,1.34272838892267,0.0751408687902834
13.919121375,1.33695388994297,0.0762387791147839
13.952421065,1.33487105593307,0.0752504904297316
13.98572075,1.3374167738103,0.0789694252441155
14.01902044,1.34788111990329,0.0817695053316402
14.052320125,1.35867076110132,0.0861368022849948
14.08561975,1.36925483328055,0.0813942097697848
14.11891944,1.37193866044528,0.079467997575159
14.152219125,1.37075353569121,0.0789434119635283
14.185518815,1.36525370661986,0.0707291264469634
14.2188185,1.35910953847425,0.0742192496318051
14.25211825,1.35461172844102,0.079098768992261
14.28541794,1.3523143181683,0.0810406233815515
14.318717625,1.3518766608152,0.0849865188472172
14.352017315,1.3507715671662,0.0911347322858028
14.385317,1.3486107697961,0.100121626469635
14.41861669,1.34476465509521,0.0996313499890925
14.45191644,1.34147240689278,0.0955700662134655
14.485216125,1.33908861231649,0.0933278929027393
14.518515875,1.33929978101735,0.0995613636750954
14.551815565,1.33971122225661,0.0913755050696052
14.58511525,1.34011671588232,0.0805490205256063
14.618415,1.33882986388174,0.0965980735413131
14.65171475,1.33818654265981,0.0981463557405417
14.68501444,1.33861413338071,0.101075562235545
14.71831419,1.34527179124485,0.0920108153875951
14.75161394,1.35427605627962,0.0891558673044242
14.784913625,1.36578817707109,0.100104171822635
14.818213375,1.37211205304275,0.0953422692655364
14.851513125,1.37314213954059,0.0982325953236396
14.884812875,1.36740104965533,0.0909674681531832
14.918112625,1.35781277774406,0.0797636796555948
14.951412315,1.35181684169629,0.0875988213374443
14.984712125,1.35142985684458,0.075009784026708
15.018011875,1.36284520755589,0.0855204838458279
15.051311625,1.37568677428313,0.0821705242656051
15.084611375,1.3889365298532,0.0899810518547445
15.117911125,1.39041741255438,0.0967877053939517
15.151210875,1.38599375616537,0.0911984589255683
15.184510625,1.37469559031971,0.0864819814554108
15.21781044,1.36592139835326,0.0868343789891965
15.25111019,1.36265798407077,0.092319896498391
15.28440994,1.36713038210808,0.098921851753492
15.31770975,1.37909430144226,0.0856681890083778
15.3510095,1.39034686755193,0.0951675355918465
15.38430925,1.3993320409476,0.0856481746191083
15.417609065,1.39999690512122,0.0887643718157867
15.450908875,1.39794842779077,0.0761765306873355
15.484208625,1.39320117603273,0.0718737950666172
15.51750844,1.39048357314246,0.0914630970450018
15.55080819,1.38927147983019,0.081355534495545
15.584108,1.39000589364403,0.0790558307920647
15.617407815,1.38980223770092,0.0927575926982764
15.650707625,1.38775228175105,0.0829031768325562
15.684007375,1.38301308507675,0.0820148269586039
15.71730719,1.37559854859611,0.084152389153809
15.750607,1.36854078185799,0.0853258080034385
15.783906815,1.36255923010634,0.0749121810952744
15.817206625,1.36087078082873,0.0726589434965053
15.85050644,1.36092649797059,0.087255267831964
15.88380625,1.36289110179727,0.0847420083441594
15.917106065,1.36395565712348,0.0891425181410427
15.950405875,1.36416709796389,0.0901463948918255
15.98370569,1.36319365691257,0.0796812632882984
16.0170055,1.36330816428457,0.0923629746806336
16.050305375,1.36458884099394,0.0892308199260331
16.08360519,1.36753348806962,0.0953167396378547
16.116905,1.36910026501892,0.0990116571104262
16.150204815,1.36841523576029,0.105014271749155
16.18350469,1.3643239909986,0.0988506324047196
16.2168045,1.35933614452206,0.0984697033602862
16.250104375,1.35692733096082,0.0981294107902055
16.28340419,1.35904894428428,0.0996181718102671
16.316704065,1.36558276904231,0.0942173070467967
16.350003875,1.36906850433346,0.0907563526675217
16.38330375,1.36629236013491,0.101171940216389
16.416603625,1.34683094340188,0.105239853338155
16.44990344,1.32281353975131,0.111157149556225
16.483203315,1.2952730550309,0.0990267833398483
16.51650319,1.28505355273,0.108866069850573
16.549803,1.28779288876276,0.113197876437733
16.583102875,1.3084370153523,0.13377094386725
16.61640275,1.33592324036477,0.12144070521924
16.649702625,1.35777049292222,0.115792016762493
16.6830025,1.36776822113167,0.115997335488807
16.716302375,1.35725665318291,0.117136252986393
16.74960225,1.34068323992133,0.103471021599411
16.782902125,1.31922510249048,0.109621695741357
16.816202,1.30518012027392,0.104293349374991
16.849501875,1.29670664468034,0.123305811373171
16.882801815,1.29608522741642,0.12759553525481
16.91610169,1.30375537311472,0.12597034536773
16.949401565,1.31602996308523,0.132353490539794
16.98270144,1.33415685271986,0.105403334213238
17.016001375,1.35736621701141,0.111932583076401
17.04930125,1.37990945212438,0.111371897378284
17.082601125,1.39956630707918,0.107874432145991
17.115901065,1.40700678452655,0.0980170925098339
17.14920094,1.40802361328947,0.0955885290647794
17.182500875,1.40105626538492,0.0995113704310613
17.21580075,1.3936903693171,0.105076955742645
17.24910069,1.38847343676948,0.106183236611444
17.282400625,1.38749646752312,0.1088554158112
17.3157005,1.38776170020096,0.111573703606047
17.34900044,1.38595035126168,0.10884043563529
17.382300375,1.37967334299086,0.111298132486434
17.415600315,1.36717362269074,0.0988197747605979
17.44890025,1.3532833166304,0.096617568897134
17.482200125,1.33900216314428,0.0940974102726853
17.515500065,1.32939855072173,0.100451622890203
17.5488,1.32289177274755,0.11390884825853
17.58209994,1.3207187398184,0.0993536261812231
17.615399875,1.32136251531931,0.104592802256424
17.648699815,1.32220173183345,0.0989715370904657
17.68199975,1.32229987102464,0.0926133654256814
17.71529969,1.31888173732814,0.0778232284873297
17.74859969,1.31385736544762,0.0942112963044528
17.781899625,1.30702113871059,0.0999951166149738
17.815199565,1.30284071441882,0.0936992701216871
17.8484995,1.30140252976091,0.0936903953862062
17.8817995,1.30449190662272,0.0990954694987092
17.91509944,1.30895109568782,0.0918989807283325
17.948399375,1.31142743954159,0.0905184064174463
17.981699375,1.30913111568155,0.101373606344787
18.014999315,1.30066716508691,0.0970624124719495
18.048299315,1.29178697246616,0.102283223544839
18.08159925,1.2848762778202,0.117760167536426
18.11489925,1.28769420632419,0.123333988544317
18.14819919,1.29520594989511,0.126745268220964
18.18149919,1.30818157282689,0.115096292016148
18.21479919,1.31816782609924,0.112513194117929
18.24809919,1.32481906886342,0.115179573128695
18.281399125,1.32565789817829,0.110890529781475
18.314699125,1.324472356122,0.110081191906136
18.347999125,1.32386590486471,0.116943202572601
18.381299125,1.32558146565306,0.0966324307674936
18.414599125,1.32764501792012,0.091617986159975
18.447899125,1.32814611599729,0.100363689888116
18.481199125,1.32494838860033,0.10828021949055
18.514499125,1.31881476459599,0.107539879066878
18.547799125,1.31322720073359,0.109014652292307
18.581099125,1.31049471173745,0.0995972890886469
18.614399125,1.31349113889071,0.0963995741084471
18.647699125,1.31851232493989,0.0987503046527686
18.680999125,1.3249718068248,0.0912798867874509
18.71429919,1.32953435852439,0.100721393802275
18.74759919,1.33376212922149,0.0851369805911879
18.78089919,1.33831546464028,0.0767104265114442
18.81419919,1.34611490411383,0.0871268469278003
18.84749925,1.354361931361,0.0929065891482328
18.88079925,1.36170903859427,0.114306936063601
18.914099315,1.35945821282677,0.110375895741186
18.947399315,1.35069688924644,0.117671333184646
18.980699375,1.33221366323572,0.126018508728569
19.013999375,1.31324456233316,0.13642351367904
19.04729944,1.29828760443774,0.150765479457926
19.0805995,1.29347951864228,0.174754744753996
19.1138995,1.30000312980485,0.152071410150853
19.147199565,1.30962991274776,0.156351427439859
19.180499625,1.31940389980452,0.160044169989683
19.213799625,1.32008885612379,0.133343480067925
19.24709969,1.31573409940515,0.12831049044049
19.28039975,1.3049323054078,0.133364134703476
19.313699815,1.29574605094835,0.120055895631523
19.346999875,1.28923475442469,0.11994203456016
19.38029994,1.28842410358876,0.116430887564707
19.4136,1.29130934823477,0.111488774090193
19.446900065,1.29536933962359,0.109666397751923
19.480200125,1.29976167336441,0.113087830209671
19.51350019,1.3053495032023,0.111775345262609
19.54680025,1.31256540423125,0.0989647456937494
19.580100375,1.32316911531571,0.109684270732218
19.61340044,1.33649745994846,0.0904909479184691
19.6467005,1.35029589332234,0.0872712516437696
19.680000565,1.36321322980125,0.085501474039233
19.71330069,1.37350094444045,0.0906864542257362
19.74660075,1.38271246534302,0.09346692482503
19.779900875,1.39112987093623,0.0871599685807783
19.81320094,1.40021260921674,0.0939529544180767
19.846501,1.40902456152187,0.0912296592437114
19.879801125,1.41653096852506,0.0990924490898564
19.91310125,1.41938662260204,0.0979914443499807
19.946401315,1.4192400744964,0.0945962322848532
19.979701375,1.41469515625751,0.10224081534453
20.0130015,1.40953455837466,0.0953832193893369
20.046301625,1.40506860585368,0.0848859099283868
20.07960175,1.40313194932168,0.0942179377933237
20.112901875,1.40255918319816,0.0956944746789447
20.14620194,1.40154268083346,0.0906349558297682
20.179502065,1.39798374211095,0.0871080854942538
20.21280219,1.38995127338644,0.0902493253494237
20.246102315,1.37973654298991,0.0900363223345553
20.27940244,1.36736693373656,0.095076869099105
20.312702565,1.35652110716339,0.101093025283063
20.34600269,1.34706024456273,0.0957230525209805
20.379302815,1.34023774760404,0.0976471941822743
20.41260294,1.33377882755306,0.0936507446195209
20.445903065,1.32661067160692,0.0881839682473475
20.47920319,1.31692068059631,0.0872761288082575
