time,pupil,Ach
4.961655315,1.23172124267435,0.110587123329108
4.99495494,1.22294698610486,0.102292443151664
5.028254625,1.21301307034702,0.101379765855189
5.06155425,1.20825273834309,0.103106313159863
5.094853875,1.20757055690481,0.114229440698327
5.1281535,1.21362335656438,0.104706278843818
5.161453125,1.22315065915543,0.106440519930927
5.194752815,1.23296380704368,0.114214347326089
5.22805244,1.24100757623215,0.104221048174681
5.261352065,1.24488946285684,0.102494150941648
5.29465175,1.2464314512456,0.114424691605944
5.327951375,1.2449573948624,0.111498834446996
5.361251065,1.24203070855282,0.10952024520174
5.39455069,1.23878244461571,0.111898918055948
5.427850315,1.23579894024181,0.117674428422608
5.46115,1.23481552407831,0.101373224439312
5.494449625,1.23525058285576,0.115615098996708
5.527749315,1.23791792996737,0.11461910482835
5.561049,1.24088691263535,0.103744907470741
5.594348625,1.24320195686637,0.112557422018753
5.627648315,1.2434791823565,0.112252364234805
5.660948,1.24233745612026,0.11614057245949
5.694247625,1.24149837948213,0.106357144090229
5.727547315,1.24270529690839,0.110567932764846
5.760847,1.24784311300043,0.110032241069362
5.794146625,1.25457027630211,0.112605266635435
5.827446315,1.26233825250294,0.109949499360531
5.860746,1.26680399417139,0.108690572958009
5.89404569,1.26879395629063,0.104073197781726
5.927345375,1.26667314222893,0.111199090794503
5.960645065,1.26332549649016,0.104706812258488
5.99394475,1.26012649286615,0.100044215638951
6.02724444,1.25850876843143,0.107363307554736
6.060544125,1.258865546649,0.101644627830532
6.093843815,1.26030709751718,0.0961212583044912
6.1271435,1.26305280512297,0.104235979072169
6.16044319,1.26670494909113,0.097109365436034
6.193742875,1.27046884077345,0.102169300550953
6.227042565,1.27366405808652,0.0972593033672805
6.26034225,1.27342654075962,0.103087021754617
6.293642,1.27062878935082,0.100640183624099
6.32694169,1.26353919967698,0.0963204479828297
6.360241375,1.25604761735656,0.0964002087221572
6.393541065,1.24988014610212,0.0860725025456325
6.42684075,1.24825845374794,0.0918026603653609
6.4601405,1.25058463465842,0.0878786495612439
6.49344025,1.25365827254198,0.0964597138378543
6.52673994,1.25475096226989,0.0864499463178529
6.560039625,1.2503229988361,0.0964559408351748
6.593339375,1.24341087544278,0.0852959230813426
6.626639065,1.23478798287386,0.0817108602457612
6.659938815,1.23115178819163,0.0957511925471659
6.6932385,1.23121297283351,0.087506583135862
6.72653825,1.23750642091596,0.0888059275889499
6.75983794,1.24431353146957,0.0924089831001172
6.79313769,1.24997483036135,0.0876753420131301
6.826437375,1.25120328044669,0.0894232748324872
6.859737125,1.24927503625156,0.095090141047369
6.893036875,1.2463484595279,0.0883720948412887
6.926336565,1.24400024179347,0.0835141226399512
6.959636315,1.24336988861976,0.0917117076580706
6.992936065,1.2434706014799,0.0823387651338084
7.026235815,1.2438635294899,0.0784614830833018
7.059535565,1.24402292550108,0.0752097451708903
7.092835315,1.24430873544351,0.0848545933504588
7.126135065,1.24534952007951,0.081271016701824
7.159434815,1.24699180665981,0.0798899685605232
7.1927345,1.24856305532019,0.078045133704272
7.22603425,1.24905003209068,0.0818130340887449
7.259334065,1.24832192415273,0.0756997100556458
7.29263375,1.24737608043867,0.0824274218145308
7.325933565,1.24737511810065,0.0828321545154495
7.35923325,1.24945963757279,0.0787164341515886
7.392533065,1.25237962980009,0.0742842371894534
7.425832815,1.25530858979961,0.0695784889572632
7.459132565,1.25564565605394,0.0794032156418175
7.492432315,1.25440946749217,0.0672533096969935
7.525732065,1.25120798938884,0.0648146349654316
7.559031875,1.24965999927197,0.0714342030441739
7.592331625,1.24962339125319,0.0667660316210504
7.625631375,1.25277066850877,0.0746737771899267
7.65893119,1.25625245643333,0.0697092207310764
7.69223094,1.25925844875042,0.0667994973518708
7.72553069,1.25986285132863,0.0703566347462311
7.7588305,1.25918274755737,0.0673047182272496
7.79213025,1.25813741979365,0.0739222730066573
7.825430065,1.2578030893283,0.0661748558157922
7.858729815,1.25737144403831,0.0726781915902044
7.892029625,1.25609791287194,0.0773056795053907
7.925329375,1.25158245690681,0.0710128181066568
7.95862919,1.24375837597723,0.0683134191285029
7.99192894,1.23440778582174,0.0585483377503776
8.02522875,1.22470898637954,0.069075170832743
8.058528565,1.21776016766439,0.0681286656137198
8.091828375,1.21271265101067,0.0689234791751665
8.125128125,1.21055136940069,0.0604496679331287
8.15842794,1.20859694974904,0.0614088798579959
8.19172775,1.20654305286792,0.0707440427179776
8.225027565,1.20366352444516,0.0660559342817221
8.258327315,1.20135293557895,0.0769194516577012
8.291627125,1.19977536078677,0.0916722235512703
8.32492694,1.20027528682965,0.0845812032219339
8.35822675,1.20213130081713,0.0868893091786066
8.391526565,1.20464950313503,0.0893661704637174
8.424826375,1.20733165199371,0.0875586099610758
8.45812619,1.20948289657345,0.0818540319394122
8.491426,1.21121363234197,0.0743479862327463
8.524725815,1.21215896565672,0.0803582455100668
8.558025625,1.21254411586265,0.0912841121427857
8.59132544,1.21259455038835,0.0778830291782568
8.62462525,1.21232351944258,0.0868334526052247
8.657925125,1.21229594868443,0.0790113709114842
8.69122494,1.21247892949786,0.0862936858736797
8.72452475,1.21310637443784,0.0843150480398861
8.757824565,1.21399158717559,0.0911848116546106
8.791124375,1.21521360898804,0.0820501064001127
8.82442425,1.21746103357753,0.085879948751672
8.857724065,1.22180164359255,0.0834891983682836
8.891023875,1.22766951228354,0.0877774153155299
8.92432375,1.23598237631592,0.0897340892844007
8.957623565,1.2435376329826,0.0808582565609131
8.990923375,1.24977285340999,0.0910975436020816
9.02422325,1.25123886304759,0.0791314340460236
9.057523065,1.24937228591371,0.0885721030477859
9.09082294,1.245927478577,0.0816513168714372
9.12412275,1.24307432104221,0.0841277507709035
9.157422625,1.24325417484984,0.0910968764169723
9.1907225,1.24526409429548,0.084404269408061
9.224022315,1.24869987810372,0.0899093597103947
9.25732219,1.2495017258496,0.0788609554623982
9.290622065,1.24815883040836,0.080961656600389
9.323921875,1.24263567242323,0.0801403533026737
9.35722175,1.23704574375044,0.0727964501877217
9.390521625,1.23202988009538,0.0908339156215403
9.42382144,1.2303964556096,0.0766589890668384
9.457121315,1.23039824729504,0.0756625031816445
9.49042119,1.2310314030465,0.0728742959087661
9.523721065,1.23027386178781,0.0761248737582288
9.55702094,1.227885613701,0.0737475063217928
9.590320815,1.22470015687825,0.0799432309986363
9.62362069,1.22202748264252,0.0707952571337459
9.656920565,1.22154676800839,0.0727433915460287
9.69022044,1.22262938318644,0.0746118764174041
9.723520315,1.22584397234706,0.0701610787677898
9.75682019,1.22872233442641,0.0708149963294943
9.790120065,1.23109908803273,0.0724910120367806
9.82341994,1.23155523957032,0.0665834741727448
9.856719815,1.23117793121357,0.0701546148527812
9.89001969,1.23041361717448,0.0768853186606337
9.923319625,1.23017382699465,0.0660218945192707
9.9566195,1.23094544220586,0.0678649215872268
9.989919375,1.23243370516053,0.0609182492153126
10.023219315,1.23480934985542,0.0665582162611352
10.05651919,1.23714031110934,0.070539282705308
10.089819065,1.2393417782439,0.0652981952497396
10.12311894,1.24085936037811,0.0706646682020557
10.156418875,1.24176223484688,0.0648460310430227
10.18971875,1.2421613065468,0.0699880477534039
10.22301869,1.24159187733672,0.0677922448372133
10.256318565,1.24055720650149,0.0727360998468501
10.2896185,1.23932805876514,0.0717971133987557
10.322918375,1.23867189203047,0.0675126019394673
10.356218315,1.23932787578182,0.0676119904465992
10.38951819,1.24092992143484,0.0673257096491857
10.422818125,1.24364562315289,0.0707702981023045
10.456118065,1.24520249903226,0.0615555394920127
10.48941794,1.24561377728557,0.0741236220682349
10.522717875,1.24279509222816,0.0598834784536896
10.556017815,1.23919566956277,0.0619214002958585
10.58931769,1.23543270419911,0.0589300759026373
10.622617625,1.23408920549171,0.0631652452074312
10.655917565,1.23482613389346,0.0588105821913149
10.6892175,1.23690883982369,0.0713732778607604
10.72251744,1.23933027676851,0.0698655348570785
10.755817375,1.24076938188865,0.0634292658942266
10.78911725,1.2415159688662,0.0612512004574667
10.82241719,1.24170142448602,0.0734788028204381
10.855717125,1.24186531955042,0.0664427158797039
10.889017065,1.24182681538293,0.0710391277334537
10.922317,1.24022238554099,0.0681190169334048
10.95561694,1.23747164465897,0.0640252783558034
10.988916875,1.23416413772662,0.0583105401054619
11.022216815,1.23247372986238,0.0643501576762171
11.05551675,1.23303042918494,0.0683470312594396
11.08881675,1.23489233597257,0.0644640421591703
11.12211669,1.23520879437214,0.0697639587797205
11.155416625,1.23078378949213,0.0611558953155569
11.188716565,1.22287040839286,0.0687020933162
11.2220165,1.21196469716488,0.0725295002939401
11.2553165,1.20668323693811,0.0855496849620849
11.28861644,1.20636799102955,0.0717976555935349
11.321916375,1.2171293802896,0.0847587429042807
11.355216375,1.2263494376265,0.0805103261379106
11.388516315,1.23293973731392,0.0781360195541456
11.421816315,1.2240563646125,0.0766033944437922
11.45511625,1.21008168526257,0.0877312367893836
11.48841619,1.19404686168704,0.0755616444117729
11.52171619,1.19292219538464,0.0854638346867403
11.555016125,1.20809147952189,0.0773408942395734
11.588316125,1.23556746105288,0.0820145076769656
11.621616125,1.27241174619387,0.0850653474731561
11.654916065,1.30033641580004,0.0886123009815661
11.688216065,1.32026369851678,0.0846148877526068
11.721516065,1.32186544438636,0.0920415661616839
11.754816,1.32143598139881,0.0906141481689211
11.788116,1.32030178563464,0.0920178229638338
11.821416,1.32779751466194,0.0828783004569189
11.854716,1.33761240889458,0.0879565781247384
11.88801594,1.34848801650005,0.091473233100818
11.92131594,1.35190020684817,0.0870082279737986
11.95461594,1.34987965046243,0.0872910717835749
11.98791594,1.34380795245468,0.0772098395778479
12.02121594,1.33710824467208,0.0847066422751249
12.05451594,1.33330192310435,0.0817407526070481
12.087815875,1.33181933507852,0.0745255216815284
12.12111594,1.33250500568349,0.0823672430157511
12.15441594,1.33231981538373,0.0766087468140606
12.187715875,1.33144079514801,0.0795868905659202
12.22101594,1.33006329177895,0.0800894798372503
12.25431594,1.32991074279447,0.0822072181625194
12.28761594,1.33076954376905,0.077357433151319
12.32091594,1.33270733223539,0.0732977424320157
12.35421594,1.33338175152367,0.0756705301814206
12.38751594,1.33287663639279,0.0809440532620646
12.420816,1.32932894656649,0.0752180134512065
12.454116,1.32538170562616,0.0760188069058884
12.487416,1.32123456124688,0.0738206535587604
12.520716,1.31887549859529,0.0730964176325726
12.554016065,1.31761316188167,0.0757399826538829
12.587316065,1.31720730469532,0.0760652588158551
12.620616065,1.31658983078594,0.0681854020553191
12.653916125,1.31448508995904,0.0741143186298806
12.687216125,1.31098612881983,0.0738652408179963
12.72051619,1.30391979646562,0.0810672711350952
12.75381619,1.29555544052712,0.0763102201723061
12.78711625,1.28617158997155,0.0742402845057655
12.82041625,1.27743749149409,0.0768093955632986
12.853716315,1.27021875494791,0.0750917496770097
12.887016315,1.26434777664609,0.0727188754064663
12.920316375,1.26053348500686,0.0748983253072094
12.95361644,1.25728811293096,0.0714500930968754
12.98691644,1.254611422941,0.0708418595723991
13.0202165,1.25398867736872,0.0759396927337716
13.053516565,1.25557771281987,0.0727225751771867
13.086816565,1.2591172011587,0.0690956609979459
13.120116625,1.2646983725608,0.0755952004859192
13.15341669,1.26814165802604,0.0903247811613301
13.18671675,1.26946246116492,0.0787134276720896
13.22001675,1.26325617253308,0.0907717904923505
13.253316815,1.25489962009352,0.093857097256899
13.286616875,1.2448212317115,0.0862916311520504
13.31991694,1.23836536657533,0.0793545020679188
13.353217,1.23555214524812,0.0863541335849541
13.386517065,1.23601994488408,0.0989554321797864
13.419817125,1.23950089819029,0.0943304412880335
13.45311719,1.24268909156552,0.0995088526464595
13.48641725,1.24564663365556,0.0930299083617083
13.519717315,1.24952975217319,0.0921682651411731
13.553017375,1.25522242286084,0.105638754810782
13.58631744,1.26254500695175,0.0901383291476743
13.619617565,1.27029640034618,0.0898376075245084
13.652917625,1.27517945986751,0.0906030728986465
13.68621769,1.27733750605211,0.087820178546489
13.71951775,1.27411851916218,0.0819010471782069
13.752817875,1.27187150088873,0.089670865413239
13.78611794,1.27065853591629,0.0824353979541794
13.819418,1.27634142690107,0.0870381383164777
13.852718065,1.28343854814529,0.0812390156925771
13.88601819,1.291751841488,0.0842071134177948
13.91931825,1.29470510514222,0.085228168996468
13.952618375,1.29431819383731,0.0865453959760392
13.98591844,1.29080173677868,0.0777485860195776
14.0192185,1.28759538460451,0.0940576647471306
14.052518625,1.28704342585374,0.107397857108407
14.08581875,1.2890369999473,0.103178417647509
14.119118815,1.29318206144257,0.0985295896670368
14.15241894,1.29569258567555,0.101461839086846
14.185719,1.29659954297065,0.094682738436902
14.219019125,1.29366430926674,0.097400066608898
14.25231919,1.29034682586373,0.103048517355969
14.285619315,1.2866626727834,0.102777876697984
14.31891944,1.28391836048015,0.0999388486126172
14.352219565,1.28161021827107,0.0947580471381301
14.385519625,1.2797353799656,0.0887611301959314
14.41881975,1.2794741728124,0.0950259553620232
14.452119875,1.28023358943093,0.0993293511100417
14.48542,1.28200977378162,0.100496579515642
14.518720125,1.28269201164289,0.0941073877361318
14.55202025,1.28098587235873,0.0932152625689586
14.585320315,1.27687234865369,0.0925031156545291
14.61862044,1.27044998325848,0.0872396174036826
14.651920565,1.26674704478338,0.093188562395307
14.68522069,1.26582728003803,0.0788149415485856
14.718520815,1.27334243736433,0.0772536320815985
14.75182094,1.28155270261664,0.0809230239918504
14.785121065,1.29042347447316,0.0869340336941981
14.81842119,1.29129076102462,0.0950464033656943
14.851721375,1.28757688700783,0.0829213730419953
14.8850215,1.27915579813411,0.0902511249445503
14.918321625,1.26717242937647,0.0834115604182522
14.95162175,1.2552365935161,0.100449849389769
14.984921875,1.2433987875974,0.0884335323241016
15.018222,1.23238901470308,0.0986349416023304
15.05152219,1.22332698594352,0.0930844374994684
15.084822315,1.21633590980295,0.0960807263486298
15.11812244,1.21759489961106,0.0880702862115625
15.151422625,1.22140715947943,0.0850820147671181
15.18472275,1.22781693092864,0.0912710401703748
15.218022875,1.22759560238269,0.0713356481322098
15.251323065,1.22128050240663,0.0853786812851901
15.28462319,1.20844410868926,0.090488558570715
15.317923375,1.19370258317722,0.0931231411571233
15.3512235,1.18519996058376,0.0820903496532545
15.38452369,1.18367290136608,0.0969726013499599
15.417823815,1.19492916881706,0.0836794378553498
15.451124,1.20523346023324,0.0953505713588361
15.484424125,1.21406326641888,0.0918635338046536
15.517724315,1.2090677120253,0.092802422424549
15.5510245,1.19995436026775,0.0913476154928222
15.584324625,1.18665465696537,0.0827553534660054
15.617624815,1.17873120304152,0.0830377413599266
15.650925,1.17489392448538,0.0940944714042019
15.684225125,1.1755427709063,0.0900900395958792
15.717525315,1.17646784308081,0.0924247601456471
15.7508255,1.17532626245184,0.0845920623705794
15.78412569,1.17176663272707,0.0932141713603324
15.817425875,1.16839158129202,0.088798471872921
15.850726065,1.16746518382921,0.087124943854904
15.88402619,1.16941492412688,0.0903379395094436
15.917326375,1.17339406847149,0.0879964050140987
15.950626565,1.17519758022034,0.0874666565577252
15.98392675,1.17429949327856,0.0879376600242675
16.01722694,1.16728210329675,0.0853717085789319
16.050527125,1.15949156750197,0.0892643730445599
16.083827315,1.15111907362118,0.082204786893219
16.117127565,1.14648036458921,0.0885236243680826
16.15042775,1.14383896299808,0.0901029679236264
16.18372794,1.14340553810757,0.0896177703977518
16.217028125,1.14430152957454,0.0905035470389801
16.250328315,1.1451363265308,0.0898689488427924
16.2836285,1.14580646696531,0.0918134536346354
16.31692875,1.14572582672743,0.0816241151995087
16.35022894,1.14507062300868,0.0910748614992102
16.383529125,1.14375038697068,0.0929824703305156
16.416829315,1.14104462391106,0.0784725843080273
16.450129565,1.13785067955033,0.085917956544671
16.48342975,1.13414512210826,0.0781703340674781
16.51672994,1.13055829172878,0.0829973826009126
16.55003019,1.12737184520896,0.0713524771549025
16.583330375,1.12468897622218,0.078901735005736
16.616630625,1.12289620867251,0.0803408446952983
16.649930815,1.12120490127571,0.0805981610881067
16.683231065,1.11956719468022,0.0753702756895834
16.71653125,1.11646940805874,0.0754805683208654
16.7498315,1.11203286284038,0.0739730797176531
16.78313169,1.1059738842852,0.0743167293101188
16.81643194,1.09763948601664,0.0737556669606026
16.849732125,1.08886766713494,0.0734798518938121
16.883032375,1.07973934494046,0.0720581129362237
16.916332625,1.07122025352956,0.0742433027681294
16.949632815,1.06298688059198,0.0754126271982332
16.982933065,1.05507418733045,0.075675615227621
17.016233315,1.04745135859556,0.0756173816999765
17.049533565,1.04029433032717,0.0688131765052962
17.082833815,1.03373983186436,0.0695707766946977
17.116134,1.02881061084717,0.0727499676793642
17.14943425,1.024557433925,0.0695294709690249
17.1827345,1.0210465181714,0.074801850701365
17.21603475,1.01781363145864,0.0682300670998387
17.249335,1.0147099119333,0.075023698239075
17.28263525,1.01175223926425,0.0779255195102065
17.3159355,1.00944235515249,0.0674771463109436
17.34923575,1.00721499521728,0.0700531013308659
17.382536,1.00502012449675,0.070982422775603
17.41583625,1.00133345011328,0.0746329018344676
17.4491365,0.996385222818863,0.0694044603408581
17.48243675,0.989835540549432,0.0675284462878287
17.515737,0.980886927440342,0.0702432326240191
17.54903725,0.970745701687174,0.0619571137804182
17.5823375,0.959220987546337,0.0687949342208477
17.615637815,0.946175380993001,0.0656554391491919
17.648938065,0.933287617171546,0.0608412245074403
17.682238315,0.920860370112182,0.0642405250163932
17.715538565,0.91229343976541,0.0639529602109613
17.748838875,0.906063324773932,0.0616416285996317
17.782139125,0.902693956921416,0.0561148981856937
17.815439375,0.899408756102271,0.0596305309060337
17.848739625,0.893818764254688,0.0607499059317203
17.88203994,0.884749518800088,0.061799632745111
17.91534019,0.869669701634969,0.0577673676608099
17.9486405,0.85290347810922,0.0637191844827387
17.98194075,0.83460997546826,0.0596749663248351
18.015241065,0.816576233014235,0.0620589389769905
18.048541315,0.797768472895431,0.0587582185050301
18.081841625,0.777720541088303,0.0592177538835383
18.115141875,0.753294663411817,0.0528751757349666
18.14844219,0.727681975856593,0.0618180207766591
18.1817425,0.701044394362549,0.050573907687221
18.21504275,0.679849106130872,0.0590059094261298
18.248343065,0.663110387906117,0.0492602843620793
18.281643315,0.652341435043819,0.0577630236058664
18.314943625,0.645818984813549,0.0546550231261863
18.34824394,0.638841855453032,0.0573754612400236
18.38154425,0.630262897947106,0.053320543718572
18.4148445,0.618353958812644,0.0544992047533947
18.448144815,0.606485609528285,0.0568792002021723
18.481445125,0.59539777409896,0.0557565698607979
18.51474544,0.588604028833767,0.0581121547543557
18.54804569,0.583516433753331,0.064944847500379
18.581346065,0.580268848113078,0.0579287728499628
18.614646315,0.576874450236743,0.0542769014541705
18.647946625,0.573556352781431,0.0499900808309611
18.68124694,0.570399289880925,0.0436312248147655
18.71454725,0.568796570776077,0.0518822871973871
18.747847565,0.567120394266805,0.0400376494140844
18.781147875,0.564943771069906,0.0483044608205811
18.81444819,0.55788077592041,0.0459928154650621
18.8477485,0.548148860146292,0.0428692128662825
18.881048815,0.53509839236496,0.0444582806222113
18.91434919,0.523535907873026,0.0450232725445424
18.9476495,0.514660755280164,0.0531467138271436
18.980949815,0.510036494116577,0.0437654413741904
19.014250125,0.507554568043407,0.0450526543114804
19.0475505,0.50314467363336,0.0448970513697996
19.080850815,0.494778327792656,0.0351403551572869
19.114151125,0.478870255233554,0.0451355854051374
19.14745144,0.460410485411686,0.0443183065227995
19.18075175,0.439564302158274,0.0530271134603709
19.214052125,0.418445603134014,0.0538688888219503
19.24735244,0.395956547043531,0.0542135542243599
19.28065275,0.371087709276719,0.0558897371159751
19.313953125,0.340751151681516,0.0566569110814087
19.3472535,0.30976928640946,0.059369974322488
19.380553815,0.279282660957833,0.0607505177896643
19.41385419,0.260469095633306,0.0509474770152067
19.4471545,0.250139537411834,0.0607599535555825
19.480454815,0.251743030012446,0.0557929734205098
19.51375519,0.261091148683415,0.058468236039417
19.547055565,0.270240951862945,0.0628874758754091
19.580355875,0.276476663377668,0.0630037416793759
19.61365625,0.274919033354155,0.0617422798161125
19.646956625,0.270738824002962,0.0541998468552628
19.68025694,0.264253603709096,0.0571415481896401
19.713557315,0.260889928982033,0.0577933161802549
19.74685769,0.259968153630426,0.0590484874696523
19.780158065,0.262623218573384,0.0642182478580839
19.813458375,0.267655121667711,0.0585333612400828
19.84675875,0.273167261395939,0.0598205120997082
19.880059125,0.278742158649167,0.0644185994784651
19.9133595,0.283396845634232,0.0542315309788804
19.946659875,0.28735827281122,0.0651860238938144
19.97996025,0.290304500736711,0.0559679795387456
20.013260565,0.291833233836303,0.0513631837100676
20.04656094,0.292478498260799,0.0571183879121311
20.079861315,0.291918682732257,0.0522881834705727
20.11316169,0.289365688985725,0.0512258316635311
20.146462065,0.285279069403314,0.0602444444011105
20.1797625,0.278903565921109,0.0555386741822698
20.213062815,0.269632440994942,0.059609392170969
20.24636325,0.259196381440689,0.0544202892944461
20.279663625,0.247593017237384,0.0535050157434133
20.312964,0.236379797780383,0.0526620316863118
20.346264375,0.225542997533447,0.0555721753017827
20.37956475,0.215317707244076,0.0486694572434012
20.412865125,0.204589722300725,0.0499483598848292
20.446165565,0.1930611785155,0.044763384659869
20.47946594,0.180074638008265,0.0531558839757374
20.512766315,0.165334218457588,0.0466675730451915
20.54606669,0.149966774105221,0.0533719336216488
